Name,Taxa,Family,Location,Env,Yield,TSTWT,Protein,Height,DTH
LDRC53_107,EA_966,LDRC53,Spillman,2015,1.79321288,61.689796,12.524846,37.10783687,160.7062333
LDRC53_108,EA_967,LDRC53,Spillman,2015,2.20321288,58.289796,11.924846,35.10783687,162.7062333
LDRC53_109,EA_968,LDRC53,Spillman,2015,2.16321288,59.489796,12.324846,35.90783687,163.7062333
LDRC53_110,EA_969,LDRC53,Spillman,2015,2.01321288,59.689796,13.424846,36.55783687,161.7062333
LDRC53_111,EA_970,LDRC53,Spillman,2015,1.85321288,58.989796,12.924846,35.95783687,163.7062333
LDRC53_113,EA_971,LDRC53,Spillman,2015,1.17321288,59.389796,13.924846,36.65783687,165.7062333
LDRC53_116,EA_972,LDRC53,Spillman,2015,1.95321288,60.189796,12.824846,36.50783687,161.7062333
LDRC53_117,EA_973,LDRC53,Spillman,2015,0.86321288,59.989796,12.524846,36.25783687,163.7062333
LDRC53_119,EA_974,LDRC53,Spillman,2015,1.86321288,57.590096,12.224846,34.90783687,165.7062333
LDRC53_120,EA_975,LDRC53,Spillman,2015,2.18321288,61.689796,11.924846,36.80783687,162.7062333
LDRC15_72,EA_1176,LDRC15,Spillman,2015,1.73238288,60.131796,13.432846,36.78283687,164.2062333
LDRC15_74,EA_1177,LDRC15,Spillman,2015,1.51241288,59.531796,12.332846,35.93283687,164.2062333
LDRC15_75,EA_1178,LDRC15,Spillman,2015,1.70238288,58.331796,12.132846,35.23283687,165.2062333
LDRC15_76,EA_1179,LDRC15,Spillman,2015,1.75238288,55.731796,12.932846,34.33253687,170.2062333
LDRC15_77,EA_1180,LDRC15,Spillman,2015,1.84238288,57.831796,12.632846,35.23283687,167.2059333
LDRC15_79,EA_1181,LDRC15,Spillman,2015,2.19241288,59.631796,11.932846,35.78283687,167.2059333
LDRC15_80,EA_1182,LDRC15,Spillman,2015,2.04141288,62.531796,11.433146,36.98283687,162.2062333
LDRC15_84,EA_1183,LDRC15,Spillman,2015,1.82238288,57.731796,11.333146,34.53253687,165.2062333
LDRC15_85,EA_1184,LDRC15,Spillman,2015,1.86238288,59.331796,13.732846,36.53283687,164.2062333
LDRC15_86,EA_1185,LDRC15,Spillman,2015,1.18241288,61.531796,12.932846,37.23283687,167.2059333
LDRC15_87,EA_1186,LDRC15,Spillman,2015,1.85238288,58.031796,11.732846,34.88283687,166.2059333
LDRC15_88,EA_1187,LDRC15,Spillman,2015,1.63241288,61.431796,12.832846,37.13283687,163.2062333
LDRC15_89,EA_1188,LDRC15,Spillman,2015,1.73238288,59.631796,11.732846,35.68283687,164.2062333
LDRC15_90,EA_1189,LDRC15,Spillman,2015,1.88238288,59.631796,11.732846,35.68283687,164.2062333
LDRC15_91,EA_1190,LDRC15,Spillman,2015,1.77238288,58.331796,11.832846,35.08283687,168.2062333
LDRC15_92,EA_1191,LDRC15,Spillman,2015,1.75238288,60.231796,12.532846,36.38283687,164.2062333
LDRC15_94,EA_1192,LDRC15,Spillman,2015,1.71238288,57.931796,13.232846,35.58283687,166.2059333
LDRC15_95,EA_1193,LDRC15,Spillman,2015,1.71238288,58.431796,12.432846,35.43283687,166.2059333
LDRC15_96,EA_1194,LDRC15,Spillman,2015,1.51241288,54.931796,12.732846,33.83253687,165.2062333
LDRC15_97,EA_1195,LDRC15,Spillman,2015,1.81238288,58.431796,12.132846,35.28283687,163.2062333
LDRC15_102,EA_1196,LDRC15,Spillman,2015,1.79237958,58.431796,13.132846,35.78283687,165.2062333
LDRC15_103,EA_1197,LDRC15,Spillman,2015,1.73238288,58.331796,13.532846,35.93283687,167.2059333
LDRC15_104,EA_1198,LDRC15,Spillman,2015,1.75238288,58.431796,13.332846,35.88283687,165.2062333
LDRC15_106,EA_1199,LDRC15,Spillman,2015,1.22241288,61.831796,13.432846,37.63283687,163.2062333
LDRC15_113,EA_1200,LDRC15,Spillman,2015,1.69241288,59.431796,12.432846,35.93283687,164.2062333
LDRC25_66,EA_1251,LDRC25,Spillman,2015,1.79349968,58.699796,11.301446,35.00083687,162.0862333
LDRC25_67,EA_1252,LDRC25,Spillman,2015,0.99351288,60.299796,11.501846,35.90083687,164.0862333
LDRC25_68,EA_1253,LDRC25,Spillman,2015,1.79349968,57.599696,11.501846,34.55083687,165.0862333
LDRC25_71,EA_1254,LDRC25,Spillman,2015,2.22351288,60.499796,10.401456,35.45083687,162.0862333
LDRC25_72,EA_1255,LDRC25,Spillman,2015,1.51351288,53.699796,11.901846,32.80053687,163.0862333
LDRC25_73,EA_1256,LDRC25,Spillman,2015,1.64351288,59.299796,12.701846,36.00083687,163.0862333
LDRC25_74,EA_1257,LDRC25,Spillman,2015,1.95351288,58.599796,11.201446,34.90083687,162.0862333
LDRC25_75,EA_1258,LDRC25,Spillman,2015,1.81350288,58.999796,11.901846,35.45083687,164.0862333
LDRC25_76,EA_1259,LDRC25,Spillman,2015,1.95351288,58.299796,11.601846,34.95083687,163.0862333
LDRC25_77,EA_1260,LDRC25,Spillman,2015,2.17351288,58.299796,10.701446,34.50053687,163.0862333
LDRC25_78,EA_1261,LDRC25,Spillman,2015,2.13351288,61.199796,10.701446,35.95083687,162.0862333
LDRC25_79,EA_1262,LDRC25,Spillman,2015,1.81350288,59.999796,12.301846,36.15083687,165.0862333
LDRC25_80,EA_1263,LDRC25,Spillman,2015,1.85350288,58.699796,11.801846,35.25083687,164.0862333
LDRC25_81,EA_1264,LDRC25,Spillman,2015,1.29351288,59.999796,11.701846,35.85083687,167.0861733
LDRC25_84,EA_1265,LDRC25,Spillman,2015,1.33351288,61.699796,11.001446,36.35083687,162.0862333
LDRC25_85,EA_1266,LDRC25,Spillman,2015,1.09351288,60.399796,11.001446,35.70083687,164.0862333
LDRC25_87,EA_1267,LDRC25,Spillman,2015,1.60351288,56.599656,11.301446,33.95053687,165.0862333
LDRC25_88,EA_1268,LDRC25,Spillman,2015,1.66351288,60.399796,11.301446,35.85083687,165.0862333
LDRC25_53,EA_1269,LDRC25,Spillman,2015,1.35351288,57.599696,11.201446,34.40053687,164.0862333
LDRC25_91,EA_1270,LDRC25,Spillman,2015,1.67351288,59.699796,11.301446,35.50083687,163.0862333
LDRC25_93,EA_1271,LDRC25,Spillman,2015,1.09351288,59.899796,11.101446,35.50083687,162.0862333
LDRC25_97,EA_1272,LDRC25,Spillman,2015,1.57351288,60.799796,12.301846,36.55083687,165.0862333
LDRC25_98,EA_1273,LDRC25,Spillman,2015,1.71350288,58.699796,10.501456,34.60083687,164.0862333
LDRC25_99,EA_1274,LDRC25,Spillman,2015,1.37351288,62.699796,12.801846,37.75083687,162.0862333
LDRC25_101,EA_1275,LDRC25,Spillman,2015,1.63351288,60.499796,10.701446,35.60083687,163.0862333
LDRC10_26,EA_1301,LDRC10,Spillman,2015,1.44321288,59.906796,12.574846,36.24083687,160.0392333
LDRC10_27,EA_1302,LDRC10,Spillman,2015,1.90321288,59.106796,12.374846,35.74083687,161.0392333
LDRC10_28,EA_1303,LDRC10,Spillman,2015,1.63321288,59.006796,14.274846,36.64083687,160.0392333
LDRC10_29,EA_1304,LDRC10,Spillman,2015,1.96321288,57.906796,13.174846,35.54083687,161.0392333
LDRC10_30,EA_1305,LDRC10,Spillman,2015,1.71321288,57.806796,13.174846,35.49083687,162.0392333
LDRC10_31,EA_1306,LDRC10,Spillman,2015,1.81321288,58.606796,13.874846,36.24083687,163.0392333
LDRC10_32,EA_1307,LDRC10,Spillman,2015,1.89321288,58.206796,11.874846,35.04083687,163.0392333
LDRC10_33,EA_1308,LDRC10,Spillman,2015,1.91321288,58.406796,11.374846,34.89083687,160.0392333
LDRC10_34,EA_1309,LDRC10,Spillman,2015,1.90321288,59.206796,11.974846,35.59083687,160.0392333
LDRC10_35,EA_1310,LDRC10,Spillman,2015,1.55321288,59.906796,14.274846,37.09083687,164.0392333
LDRC10_36,EA_1311,LDRC10,Spillman,2015,1.88321288,60.506796,13.374846,36.94083687,160.0392333
LDRC10_37,EA_1312,LDRC10,Spillman,2015,2.12321288,60.306796,11.474846,35.89083687,163.0392333
LDRC10_38,EA_1313,LDRC10,Spillman,2015,1.48321288,60.306796,13.774846,37.04083687,160.0392333
LDRC10_39,EA_1314,LDRC10,Spillman,2015,1.81321288,61.706796,12.474846,37.09083687,160.0392333
LDRC10_40,EA_1315,LDRC10,Spillman,2015,2.01321288,58.806796,12.574846,35.69083687,160.0392333
LDRC10_41,EA_1316,LDRC10,Spillman,2015,1.59321288,58.406796,13.174846,35.79083687,164.0392333
LDRC10_42,EA_1317,LDRC10,Spillman,2015,1.75321288,58.006796,12.574846,35.29083687,162.0392333
LDRC10_43,EA_1318,LDRC10,Spillman,2015,1.68321288,59.706796,13.174846,36.44083687,162.0392333
LDRC10_44,EA_1319,LDRC10,Spillman,2015,1.78321288,58.106796,13.274846,35.69083687,160.0392333
LDRC10_45,EA_1320,LDRC10,Spillman,2015,1.59321288,58.106796,13.674846,35.89083687,161.0392333
LDRC10_46,EA_1321,LDRC10,Spillman,2015,1.73321288,57.706796,13.074846,35.39083687,161.0392333
LDRC10_47,EA_1322,LDRC10,Spillman,2015,1.31321288,57.606796,14.974846,36.29083687,160.0392333
LDRC10_48,EA_1323,LDRC10,Spillman,2015,1.72321288,58.606796,11.974846,35.29083687,161.0392333
LDRC10_49,EA_1324,LDRC10,Spillman,2015,1.38321288,62.206796,13.274846,37.74083687,160.0392333
LDRC10_50,EA_1325,LDRC10,Spillman,2015,1.54321288,59.206796,12.874846,36.04083687,160.0392333
LDRC19_26,EA_1376,LDRC19,Spillman,2015,1.60821288,59.898796,12.899846,36.39883687,165.4562333
LDRC19_27,EA_1377,LDRC19,Spillman,2015,1.74821288,59.998796,11.999846,35.99883687,159.4562333
LDRC19_28,EA_1378,LDRC19,Spillman,2015,1.26821288,60.198796,14.899846,37.54883687,160.4562333
LDRC19_29,EA_1379,LDRC19,Spillman,2015,1.27821288,61.198796,14.599846,37.89883687,161.4562333
LDRC19_30,EA_1380,LDRC19,Spillman,2015,1.61821288,61.398796,13.499846,37.44883687,167.4559333
LDRC19_31,EA_1381,LDRC19,Spillman,2015,1.64821288,60.698796,13.699846,37.19883687,162.4562333
LDRC19_32,EA_1382,LDRC19,Spillman,2015,1.27821288,58.398796,13.499846,35.94883687,164.4562333
LDRC19_33,EA_1383,LDRC19,Spillman,2015,1.70821288,61.598796,12.899846,37.24883687,161.4562333
LDRC19_34,EA_1384,LDRC19,Spillman,2015,1.69821288,57.898796,11.899846,34.89883687,160.4562333
LDRC19_35,EA_1385,LDRC19,Spillman,2015,1.92821288,57.998796,11.899846,34.94883687,163.4562333
LDRC19_36,EA_1386,LDRC19,Spillman,2015,1.86821288,57.598496,12.399846,34.99883687,164.4562333
LDRC19_37,EA_1387,LDRC19,Spillman,2015,1.69821288,60.098796,13.199846,36.64883687,161.4562333
LDRC19_38,EA_1388,LDRC19,Spillman,2015,1.76821288,57.498496,12.199846,34.84883687,164.4562333
LDRC19_39,EA_1389,LDRC19,Spillman,2015,1.80821288,60.398796,12.099846,36.24883687,165.4562333
LDRC19_40,EA_1390,LDRC19,Spillman,2015,1.68821288,59.098796,10.599846,34.84883687,162.4562333
LDRC19_41,EA_1391,LDRC19,Spillman,2015,1.74821288,61.098796,11.099846,36.09883687,161.4562333
LDRC19_42,EA_1392,LDRC19,Spillman,2015,1.73821288,61.998796,11.599846,36.79883687,161.4562333
LDRC19_43,EA_1393,LDRC19,Spillman,2015,1.78821288,59.498796,11.999846,35.74883687,160.4562333
LDRC19_44,EA_1394,LDRC19,Spillman,2015,1.09821288,56.098496,12.899846,34.49913687,167.4559333
LDRC19_45,EA_1395,LDRC19,Spillman,2015,1.75821288,60.498796,11.899846,36.19883687,163.4562333
LDRC19_46,EA_1396,LDRC19,Spillman,2015,1.76821288,58.298796,12.699846,35.49883687,167.4559333
LDRC19_47,EA_1397,LDRC19,Spillman,2015,1.96821288,59.998796,11.499846,35.74883687,161.4562333
LDRC19_48,EA_1398,LDRC19,Spillman,2015,1.69821288,60.298796,13.399846,36.84883687,160.4562333
LDRC19_49,EA_1399,LDRC19,Spillman,2015,1.62821288,60.998796,12.399846,36.69883687,190.4592333
LDRC19_50,EA_1400,LDRC19,Spillman,2015,1.64821288,56.598463,12.199846,34.39913687,165.4562333
LDRC28_26,EA_1451,LDRC28,Spillman,2015,1.64821288,60.398796,12.499846,36.44883687,162.4562333
LDRC28_27,EA_1452,LDRC28,Spillman,2015,1.82821288,61.498796,13.399846,37.44883687,159.4562333
LDRC28_28,EA_1453,LDRC28,Spillman,2015,1.80821288,60.498796,11.999846,36.24883687,160.4562333
LDRC28_29,EA_1454,LDRC28,Spillman,2015,1.85821288,59.998796,13.099846,36.54883687,159.4562333
LDRC28_30,EA_1455,LDRC28,Spillman,2015,1.54821288,59.498796,13.599846,36.54883687,160.4562333
LDRC28_31,EA_1456,LDRC28,Spillman,2015,1.78821288,61.398796,12.499846,36.94883687,160.4562333
LDRC28_32,EA_1457,LDRC28,Spillman,2015,1.80821288,61.298796,11.899846,36.59883687,162.4562333
LDRC28_33,EA_1458,LDRC28,Spillman,2015,1.27821288,61.198796,12.899846,37.04883687,162.4562333
LDRC28_34,EA_1459,LDRC28,Spillman,2015,1.52821288,58.898796,12.899846,35.89883687,163.4562333
LDRC28_35,EA_1460,LDRC28,Spillman,2015,1.40821288,60.698796,13.199846,36.94883687,162.4562333
LDRC28_36,EA_1461,LDRC28,Spillman,2015,1.88821288,62.298796,11.199846,36.74883687,162.4562333
LDRC28_37,EA_1462,LDRC28,Spillman,2015,1.76821288,61.898796,12.399846,37.14883687,162.4562333
LDRC28_38,EA_1463,LDRC28,Spillman,2015,1.76821288,59.698796,11.499846,35.59883687,162.4562333
LDRC28_39,EA_1464,LDRC28,Spillman,2015,1.85821288,60.398796,11.799846,36.09883687,164.4562333
LDRC28_40,EA_1465,LDRC28,Spillman,2015,1.56821288,61.598796,11.799846,36.69883687,160.4562333
LDRC28_41,EA_1466,LDRC28,Spillman,2015,1.69821288,62.098796,11.199846,36.64883687,165.4562333
LDRC28_42,EA_1467,LDRC28,Spillman,2015,1.84821288,60.398796,12.799846,36.59883687,160.4562333
LDRC28_43,EA_1468,LDRC28,Spillman,2015,1.36821288,59.398796,12.699846,36.04883687,164.4562333
LDRC28_44,EA_1469,LDRC28,Spillman,2015,1.63821288,61.998796,12.699846,37.34883687,161.4562333
LDRC28_45,EA_1470,LDRC28,Spillman,2015,1.24821288,59.398796,14.099846,36.74883687,159.4562333
LDRC28_46,EA_1471,LDRC28,Spillman,2015,1.84821288,60.298796,12.099846,36.19883687,161.4562333
LDRC28_47,EA_1472,LDRC28,Spillman,2015,1.88821288,59.298796,11.099846,35.19883687,162.4562333
LDRC28_48,EA_1473,LDRC28,Spillman,2015,1.81821288,60.098796,12.099846,36.09883687,161.4562333
LDRC28_49,EA_1474,LDRC28,Spillman,2015,1.80821288,59.598796,12.999846,36.29883687,163.4562333
LDRC28_50,EA_1475,LDRC28,Spillman,2015,1.30821288,59.298796,13.099846,36.19883687,162.4562333
LDRC41_26,EA_1676,LDRC41,Spillman,2015,1.41161288,60.489796,13.807846,37.14883687,163.6222333
LDRC41_27,EA_1677,LDRC41,Spillman,2015,1.52161288,58.989796,12.307846,35.64883687,163.6222333
LDRC41_28,EA_1678,LDRC41,Spillman,2015,1.70163288,62.289796,11.308146,36.79883687,159.6222333
LDRC41_29,EA_1679,LDRC41,Spillman,2015,1.71163288,61.089796,11.008146,36.04883687,160.6222333
LDRC41_30,EA_1680,LDRC41,Spillman,2015,1.75163288,59.389796,12.007846,35.69883687,163.6222333
LDRC41_31,EA_1681,LDRC41,Spillman,2015,1.60161288,60.089796,11.707846,35.89883687,163.6222333
LDRC41_32,EA_1682,LDRC41,Spillman,2015,1.66161288,60.189796,12.607846,36.39883687,162.6222333
LDRC41_33,EA_1683,LDRC41,Spillman,2015,1.96161288,60.489796,11.607846,36.04883687,163.6222333
LDRC41_34,EA_1684,LDRC41,Spillman,2015,1.80162988,58.789796,10.908146,34.84883687,162.6222333
LDRC41_35,EA_1685,LDRC41,Spillman,2015,1.82163288,59.589796,12.007846,35.79883687,164.6222333
LDRC41_36,EA_1686,LDRC41,Spillman,2015,1.54161288,58.789796,12.307846,35.54883687,162.6222333
LDRC41_37,EA_1687,LDRC41,Spillman,2015,1.54161288,58.089796,12.907846,35.49883687,162.6222333
LDRC41_38,EA_1688,LDRC41,Spillman,2015,2.04161288,59.189796,11.707846,35.44883687,163.6222333
LDRC41_39,EA_1689,LDRC41,Spillman,2015,1.68161288,57.689796,11.707846,34.69883687,162.6222333
LDRC41_40,EA_1690,LDRC41,Spillman,2015,1.58161288,62.489796,12.807846,37.64883687,163.6222333
LDRC41_41,EA_1691,LDRC41,Spillman,2015,2.00161288,59.389796,10.408176,34.89883687,161.6222333
LDRC41_42,EA_1692,LDRC41,Spillman,2015,2.10161288,59.089796,10.608146,34.84883687,165.6222333
LDRC41_43,EA_1693,LDRC41,Spillman,2015,2.06161288,59.489796,10.408176,34.94883687,163.6222333
LDRC41_44,EA_1694,LDRC41,Spillman,2015,2.16161288,59.589796,11.008146,35.29883687,160.6222333
LDRC41_45,EA_1695,LDRC41,Spillman,2015,2.02161288,59.189796,11.408146,35.29883687,161.6222333
LDRC41_46,EA_1696,LDRC41,Spillman,2015,2.15161288,59.389796,10.708146,35.04883687,162.6222333
LDRC41_47,EA_1697,LDRC41,Spillman,2015,1.78163288,59.989796,11.607846,35.79883687,163.6222333
LDRC41_48,EA_1698,LDRC41,Spillman,2015,1.91161288,60.489796,11.807846,36.14883687,162.6222333
LDRC41_49,EA_1699,LDRC41,Spillman,2015,1.94161288,61.789796,11.607846,36.69883687,164.6222333
LDRC41_50,EA_1700,LDRC41,Spillman,2015,1.90161288,59.189796,11.308146,35.24883687,161.6222333
LDRC42_26,EA_1751,LDRC42,Spillman,2015,2.00161288,58.489796,11.907846,35.19883687,161.6222333
LDRC42_27,EA_1752,LDRC42,Spillman,2015,2.07161288,60.189796,11.907846,36.04883687,159.6222333
LDRC42_28,EA_1753,LDRC42,Spillman,2015,2.18161288,55.289796,11.507846,33.39913687,159.6222333
LDRC42_29,EA_1754,LDRC42,Spillman,2015,2.14161288,60.289796,12.007846,36.14883687,159.6222333
LDRC42_30,EA_1755,LDRC42,Spillman,2015,1.87163288,56.790096,12.207846,34.49913687,162.6222333
LDRC42_31,EA_1756,LDRC42,Spillman,2015,1.71163288,56.590126,12.207846,34.39913687,162.6222333
LDRC42_32,EA_1757,LDRC42,Spillman,2015,1.80162988,60.189796,12.507846,36.34883687,163.6222333
LDRC42_33,EA_1758,LDRC42,Spillman,2015,1.86163288,57.889796,12.607846,35.24883687,162.6222333
LDRC42_34,EA_1759,LDRC42,Spillman,2015,1.44161288,61.089796,13.707846,37.39883687,163.6222333
LDRC42_35,EA_1760,LDRC42,Spillman,2015,1.72163288,59.889796,11.807846,35.84883687,160.6222333
LDRC42_36,EA_1761,LDRC42,Spillman,2015,1.86163288,55.990096,12.407846,34.19913687,163.6222333
LDRC42_37,EA_1762,LDRC42,Spillman,2015,1.65161288,54.789796,12.407846,33.59916687,165.6222333
LDRC42_38,EA_1763,LDRC42,Spillman,2015,1.76163288,57.989796,11.907846,34.94883687,162.6222333
LDRC42_39,EA_1764,LDRC42,Spillman,2015,1.59161288,61.089796,13.107846,37.09883687,161.6222333
LDRC42_40,EA_1765,LDRC42,Spillman,2015,1.45161288,59.889796,12.907846,36.39883687,163.6222333
LDRC42_41,EA_1766,LDRC42,Spillman,2015,1.52161288,58.689796,12.707846,35.69883687,160.6222333
LDRC42_42,EA_1767,LDRC42,Spillman,2015,1.48161288,58.089796,12.507846,35.29883687,163.6222333
LDRC42_43,EA_1768,LDRC42,Spillman,2015,1.32161288,61.389796,12.007846,36.69883687,160.6222333
LDRC42_44,EA_1769,LDRC42,Spillman,2015,1.47161288,60.389796,12.207846,36.29883687,162.6222333
LDRC42_45,EA_1770,LDRC42,Spillman,2015,1.19161288,61.189796,12.807846,36.99883687,162.6222333
LDRC42_46,EA_1771,LDRC42,Spillman,2015,1.74163288,60.189796,12.007846,36.09883687,160.6222333
LDRC42_47,EA_1772,LDRC42,Spillman,2015,1.66161288,61.089796,11.108146,36.09883687,160.6222333
LDRC42_48,EA_1773,LDRC42,Spillman,2015,1.65161288,59.889796,11.607846,35.74883687,161.6222333
LDRC42_49,EA_1774,LDRC42,Spillman,2015,1.51161288,56.590126,11.707846,34.14913687,163.6222333
LDRC42_50,EA_1775,LDRC42,Spillman,2015,1.66591288,58.439796,13.635846,36.03783687,163.3432333
LDRC9_26,EA_1826,LDRC9,Spillman,2015,1.79321288,56.606796,10.474846,33.54083687,167.0392333
LDRC9_27,EA_1827,LDRC9,Spillman,2015,1.91321288,62.206796,10.874846,36.54083687,164.0392333
LDRC9_28,EA_1828,LDRC9,Spillman,2015,2.01321288,59.206796,10.574846,34.89083687,167.0392333
LDRC9_29,EA_1829,LDRC9,Spillman,2015,2.09321288,61.906796,10.974846,36.44083687,165.0392333
LDRC9_30,EA_1830,LDRC9,Spillman,2015,2.13321288,59.706796,9.974846,34.84083687,164.0392333
LDRC9_31,EA_1831,LDRC9,Spillman,2015,1.93321288,59.006796,11.474846,35.24083687,164.0392333
LDRC9_32,EA_1832,LDRC9,Spillman,2015,1.84321288,60.906796,11.274846,36.09083687,163.0392333
LDRC9_33,EA_1833,LDRC9,Spillman,2015,1.98321288,59.406796,10.874846,35.14083687,164.0392333
LDRC9_34,EA_1834,LDRC9,Spillman,2015,2.12321288,61.506796,10.474846,35.99083687,163.0392333
LDRC9_35,EA_1835,LDRC9,Spillman,2015,1.62321288,61.606796,11.074846,36.34083687,162.0392333
LDRC9_36,EA_1836,LDRC9,Spillman,2015,1.71321288,60.506796,11.474846,35.99083687,161.0392333
LDRC9_37,EA_1837,LDRC9,Spillman,2015,1.97321288,61.206796,11.574846,36.39083687,167.0392333
LDRC9_38,EA_1838,LDRC9,Spillman,2015,1.61321288,60.306796,12.374846,36.34083687,166.0392333
LDRC9_39,EA_1839,LDRC9,Spillman,2015,1.97321288,60.106796,10.774846,35.44083687,165.0392333
LDRC9_40,EA_1840,LDRC9,Spillman,2015,1.69321288,61.806796,10.274846,36.04083687,162.0392333
LDRC9_41,EA_1841,LDRC9,Spillman,2015,1.92321288,60.306796,11.774846,36.04083687,164.0392333
LDRC9_42,EA_1842,LDRC9,Spillman,2015,1.71321288,60.006796,12.074846,36.04083687,164.0392333
LDRC9_43,EA_1843,LDRC9,Spillman,2015,1.02321288,62.106796,11.374846,36.74083687,162.0392333
LDRC9_44,EA_1844,LDRC9,Spillman,2015,1.49321288,60.506796,12.074846,36.29083687,162.0392333
LDRC9_45,EA_1845,LDRC9,Spillman,2015,1.95321288,61.606796,10.374846,35.99083687,162.0392333
LDRC9_46,EA_1846,LDRC9,Spillman,2015,1.98321288,59.406796,12.474846,35.94083687,164.0392333
LDRC9_47,EA_1847,LDRC9,Spillman,2015,2.03321288,61.406796,11.974846,36.69083687,161.0392333
LDRC9_48,EA_1848,LDRC9,Spillman,2015,1.72321288,59.406796,13.274846,36.34083687,164.0392333
LDRC9_49,EA_1849,LDRC9,Spillman,2015,2.14321288,55.706796,12.174846,33.94083687,164.0392333
LDRC9_50,EA_1850,LDRC9,Spillman,2015,1.75321288,56.206796,11.774846,33.99083687,165.0392333
LDRC37_72,EA_1926,LDRC37,Spillman,2015,1.13441288,57.793796,12.312846,35.05283687,165.4972333
LDRC37_73,EA_1927,LDRC37,Spillman,2015,1.85437288,60.693796,11.012546,35.85283687,161.4972333
LDRC37_77,EA_1928,LDRC37,Spillman,2015,1.81437288,60.493796,12.012846,36.25283687,162.4972333
LDRC37_79,EA_1929,LDRC37,Spillman,2015,1.63441288,59.893796,12.812846,36.35283687,163.4972333
LDRC37_80,EA_1930,LDRC37,Spillman,2015,1.83437288,58.593796,13.012846,35.80283687,162.4972333
LDRC37_81,EA_1931,LDRC37,Spillman,2015,2.17441288,59.893796,13.012846,36.45283687,159.4972333
LDRC37_84,EA_1932,LDRC37,Spillman,2015,1.85437288,59.993796,12.812846,36.40283687,162.4972333
LDRC37_86,EA_1933,LDRC37,Spillman,2015,1.90441288,57.293996,13.812846,35.55283687,163.4972333
LDRC37_87,EA_1934,LDRC37,Spillman,2015,1.89441288,59.293796,12.612846,35.95283687,167.4967333
LDRC37_89,EA_1935,LDRC37,Spillman,2015,1.73437288,57.893796,11.812846,34.85283687,162.4972333
LDRC37_90,EA_1936,LDRC37,Spillman,2015,1.84437288,60.693796,12.112846,36.40283687,164.4972333
LDRC37_94,EA_1937,LDRC37,Spillman,2015,1.66441288,59.093796,12.212846,35.65283687,161.4972333
LDRC37_95,EA_1938,LDRC37,Spillman,2015,1.82437288,58.093796,12.812846,35.45283687,162.4972333
LDRC37_96,EA_1939,LDRC37,Spillman,2015,1.97441288,60.093796,11.212546,35.65283687,161.4972333
LDRC37_97,EA_1940,LDRC37,Spillman,2015,1.67441288,61.193796,12.912846,37.05283687,162.4972333
LDRC37_98,EA_1941,LDRC37,Spillman,2015,1.79437088,58.193796,12.912846,35.55283687,163.4972333
LDRC37_99,EA_1942,LDRC37,Spillman,2015,1.73437288,58.693796,13.312846,36.00283687,164.4972333
LDRC37_100,EA_1943,LDRC37,Spillman,2015,1.82437288,55.693996,13.012846,34.35323687,163.4972333
LDRC37_105,EA_1944,LDRC37,Spillman,2015,1.77437288,59.193796,14.512846,36.85283687,162.4972333
LDRC37_107,EA_1945,LDRC37,Spillman,2015,2.01441288,58.593796,13.612846,36.10283687,164.4972333
LDRC37_108,EA_1946,LDRC37,Spillman,2015,1.96441288,57.193996,10.012546,33.60327687,160.4972333
LDRC37_109,EA_1947,LDRC37,Spillman,2015,1.01441288,54.993796,14.612846,34.80283687,168.4972333
LDRC37_110,EA_1948,LDRC37,Spillman,2015,2.01441288,58.193796,13.212846,35.70283687,162.4972333
LDRC37_111,EA_1949,LDRC37,Spillman,2015,1.35441288,55.593796,14.212846,34.90283687,166.4967333
LDRC37_114,EA_1950,LDRC37,Spillman,2015,1.87437288,59.493796,12.012846,35.75283687,162.4972333
LDRC43_101,EA_2001,LDRC43,Spillman,2015,2.11441288,59.193796,10.412506,34.80283687,161.4972333
LDRC43_84,EA_2002,LDRC43,Spillman,2015,1.75437288,58.893796,11.112546,35.00283687,162.4972333
LDRC43_85,EA_2003,LDRC43,Spillman,2015,1.65441288,59.493796,11.412546,35.45283687,163.4972333
LDRC43_86,EA_2004,LDRC43,Spillman,2015,1.93441288,58.293796,10.112546,34.20323687,164.4972333
LDRC43_87,EA_2005,LDRC43,Spillman,2015,1.82437288,57.893796,11.112546,34.50323687,166.4967333
LDRC43_88,EA_2006,LDRC43,Spillman,2015,1.55441288,59.293796,10.712546,35.00283687,161.4972333
LDRC43_89,EA_2007,LDRC43,Spillman,2015,1.79437088,59.993796,11.012546,35.50283687,162.4972333
LDRC43_90,EA_2008,LDRC43,Spillman,2015,1.69437288,58.593796,12.112846,35.35283687,165.4972333
LDRC43_93,EA_2009,LDRC43,Spillman,2015,1.71437288,61.093796,11.612846,36.35283687,161.4972333
LDRC43_95,EA_2010,LDRC43,Spillman,2015,1.89441288,59.493796,10.112546,34.80283687,164.4972333
LDRC43_96,EA_2011,LDRC43,Spillman,2015,1.75437288,57.793796,10.912546,34.35323687,163.4972333
LDRC43_97,EA_2012,LDRC43,Spillman,2015,1.75437288,56.793996,10.712546,33.75323687,165.4972333
LDRC43_98,EA_2013,LDRC43,Spillman,2015,1.27441288,59.293796,10.812546,35.05283687,165.4972333
LDRC43_99,EA_2014,LDRC43,Spillman,2015,2.05441288,59.793796,10.012546,34.90283687,161.4972333
